Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
15.5,1.5560144068778499,81.5934,327.5736,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.65,1.0006230405301115,45.7402,780.9834,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16.1,0.9315179356850788,189.3846,3630.6074,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.175,1.531537193669292,107.3622,317.5866,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.85,1.4585769501324788,39.7164,231.6984,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.5,1.0113668478235107,32.99,133.16,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13.8,0.8745633898078159,245.1802,5650.6446,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.78,0.9090909090909093,263.7568,2636.5679999999998,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
19.7,0.9344170294145339,96.0726,1272.3438,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
14.65,0.909090909090909,161.5552,324.9104,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.67,1.5620074706004081,130.0626,131.1626,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.11,0.9,131.2968,260.9936,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.65,1.5560143938388802,260.0936,260.9936,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.2,0.9982383500644568,160.6578,3690.5294,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6.32,0.8333333333333333,40.2822,1139.1838,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4.88,0.8850525230969177,52.9298,1995.4026,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5.425,0.8796766119655859,88.3514,1416.8224,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
15.85,0.8710305849920301,37.2506,265.6542,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7.5,0.8796766155939332,121.7072,3552.7088,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
12.65,0.9288589854817186,161.5578,2406.867,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9.06,1.6148106140981398,211.956,213.05599999999998,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20.75,0.9322695468390522,124.17299999999999,2956.152,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.93,1.614810585881248,152.134,153.134,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.0,0.9,79.7644,1649.8524,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.7,1.0607574254827228,181.9292,3101.2964,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.36,0.9178237065234705,165.6526,4769.1254,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5.365000000000001,0.870492878994874,170.4764,3435.528,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
14.1,0.9241603432989562,86.4198,1133.8574,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.55,0.9988808467785639,152.334,2603.278,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
13.0,0.9222899126493381,45.406000000000006,605.878,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9.299999999999999,0.9251308182990381,192.8846,2293.0152,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17.599999999999998,1.61481058939147,118.7782,119.1782,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.3,0.8740008676088028,92.9804,1929.4884,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.049999999999999,0.8704928772575169,109.8912,2074.6328,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
11.799999999999999,0.9251308164570655,79.9618,241.6854,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17.25,0.9241603485949121,251.3724,6795.1548,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15.85,1.004720877494126,42.7112,639.168,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
18.85,0.9294568228249105,192.1846,3248.4382,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
16.35,0.8796766183746416,227.6062,7222.5984,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
14.1,0.9248242060931966,229.0668,3225.1352,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7.905,0.929456772139558,249.0408,3755.112,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.0,1.0141736636442533,179.3976,3440.8544,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
12.15,0.9221155208157991,163.4552,974.7312,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.1,0.9237238291767561,75.367,535.969,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.5,0.9275067682026313,262.491,5259.82,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
18.349999999999998,1.525648335451835,152.034,306.268,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.1,0.9286023019624824,112.3886,1779.0176,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.785,0.9237238330945345,61.451,759.012,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.8,0.9982383511881214,125.9704,1877.556,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.15,0.927309391285236,171.8764,3779.0808,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6.3999999999999995,1.5260667100097531,41.5796,41.2796,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.5,0.8796766140909911,51.1324,259.66200000000003,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8.645,0.9242293584519503,96.34100000000001,193.082,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
17.6,0.8765027676307248,110.9202,1687.8029999999999,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9.1,0.8796766150349392,127.5362,4655.9394,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
12.8,0.9288589687622344,225.9404,4950.8888,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.63,0.9221155171880655,95.4436,1418.154,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9.285,1.0172799147779095,246.4144,1225.072,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.6,0.9241603470477054,231.03,5359.69,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.895,0.8852803769322726,176.237,1764.37,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16.35,0.9240453362428581,195.21099999999998,2553.343,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
17.6,0.9982383454996632,43.3454,1006.6896,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.975,0.9982383389253319,85.225,1081.925,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.85,0.9299777995777226,36.7164,308.9312,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
15.7,0.8740008676956752,178.666,2516.724,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.985,1.0140923391842127,128.83100000000002,1428.141,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
20.35,0.9288589881354257,260.1594,2093.2752,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6.59,0.9288589857726305,85.6908,1929.4884,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.85,0.933087570717523,264.0884,5829.7448,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.85,0.922289909496564,91.4488,2082.6224,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.349999999999998,0.9178236980226445,173.1738,7298.4996,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.75,1.1217657820449003,256.4988,7452.9652,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
17.6,0.8796766169117068,110.5202,450.0808,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.905,1.5560143998299831,250.4408,500.6816,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.849999999999998,0.8673835754364383,126.20200000000001,3668.558,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.785,0.9285140817525539,103.1964,736.3748,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.825,0.9252575993878325,253.0698,6088.0752,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
9.0,0.9942317063470042,101.0016,2125.2336,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
20.75,0.9634429827892376,153.0024,2277.036,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11.099999999999998,1.6148105860702218,190.3846,573.2538,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.26,0.8745633864145879,151.1366,2267.049,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18.2,1.4448007383471568,147.3734,296.9468,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.0,0.926046939350608,46.306000000000004,559.2719999999999,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
20.25,0.9221155258126471,222.1772,5559.43,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.695,1.013130822212908,95.5094,1237.7222,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7.27,0.9241603497087073,113.5518,569.259,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10.695,0.8673442090197672,174.0712,3866.9664,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.85,0.876502774169006,198.4768,1379.5376,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.075,0.8782920720979971,142.7128,1869.5664,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.2,0.8671457748867251,196.21099999999998,5499.508000000001,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8.195,0.9349353491120208,94.3462,925.462,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.09,0.9333075338590947,47.9034,583.2408,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.095,0.933025686516824,141.4154,1418.154,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
19.35,0.8796766174714685,80.2644,942.7728,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6.15,0.9243238451323195,99.3384,2364.9216,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
17.349999999999998,0.9942317022195514,87.9856,3251.7672,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20.2,1.5265977832228705,125.2678,254.3356,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17.7,0.9330366574356924,167.0474,5895.659000000001,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
17.85,0.9288173732205792,93.7436,1134.5232,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9.395,0.9241603421614241,224.972,7696.648,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15.75,0.8763482196000714,250.5382,2775.7202,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.475,0.9261984002709812,241.2854,5317.0788,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.075,0.9000000000000001,98.0068,874.8612,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.445,0.9296325958710087,92.6436,1039.9796,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.1,0.9294568167708253,235.0958,3038.0454,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.25,0.9294567975468236,193.6162,3848.324,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.0,0.9296325996045803,59.1904,527.3136,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6.67,0.9519189989556308,89.1514,2390.8878,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
13.0,1.0158496359546068,60.222,1677.816,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.7,0.998238357156017,112.7176,801.6232,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.07,0.9268750438140395,115.5834,1267.0174,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6.48,1.0010958782066635,148.0076,886.8456,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
19.0,1.561693717175972,228.27200000000002,452.744,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.35,0.9271417270719504,147.5392,3877.6192,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5.98,0.8704928748826658,146.6418,4414.254,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.299999999999999,0.9178236760368869,122.4388,5448.9072,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.695,0.8760887651053627,223.9404,4950.8888,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15.0,1.0047208979058408,62.6168,958.752,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11.15,0.9300461258882928,149.9708,1956.1204,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.85,0.9237238361291523,103.2306,2404.2038,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9.8,1.556014387825198,194.3478,387.4956,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.35,0.9288589774584,165.0842,994.7052,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.6,0.9268750361248365,101.29899999999999,1754.3829999999998,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
18.0,0.9089075832795483,129.9994,3340.9844,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13.35,0.9353771608542314,216.7166,3918.8988,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20.7,0.9591250525981512,76.367,306.268,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15.099999999999998,0.9178236856661625,158.4604,4278.4308,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.2,1.0010958913637158,260.6278,4425.5726,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13.799999999999999,0.9942317062330958,230.9984,9267.936,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15.599999999999998,1.5315371992780884,76.867,229.701,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21.099999999999998,0.8704928726402349,129.3994,2055.9904,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.5,0.9332640292832792,101.3016,3339.6528,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15.1,0.9241603416870946,221.7456,6410.3224,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
15.7,0.8796766071141575,122.9046,1992.0736,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.895,1.020828662751634,104.4332,2870.9296,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
17.2,0.9178236769021233,164.5184,2807.0128,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.35,0.9215224037828081,88.18299999999999,539.298,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.285,0.9288589776234621,174.3054,4377.635,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
20.25,0.9241603339730613,180.9976,2716.4640000000004,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
18.75,1.614810583815551,190.9504,383.5008,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15.85,0.9310779324096833,59.5904,703.0848,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.17,0.9344762938975697,66.3826,1937.4779999999998,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19.5,0.8727897486894988,182.2608,3307.6944,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
19.2,0.9310779398322232,197.611,3142.5759999999996,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
16.7,0.8,181.2292,2554.0088,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.85,0.8782920613369889,104.0648,1869.5664,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
14.5,0.9315179241643349,260.4594,5494.8474,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11.395,0.8740008585889414,233.1616,6093.4016,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.97,0.9594136606472091,174.0422,2586.633,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.71,0.9229596468738426,55.2956,1255.6988,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19.25,0.9222899202330122,141.7496,4093.3384,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7.075,0.8747287932376354,142.2128,3163.8816,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.349999999999998,1.0058126123571027,166.0816,5033.448,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
11.6,0.8747287877182542,79.9276,1137.1864,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.985,0.9178236859625128,98.77,2696.49,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.1,0.8751548969462428,178.56599999999997,898.83,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10.0,0.9490027869166751,118.244,2756.4120000000003,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
14.35,1.0010958910214345,81.896,878.8560000000001,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10.395,0.9237238348370911,58.222,659.1419999999999,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.7,1.525648343963787,182.6292,182.4292,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.1,1.0103012530832565,211.4902,3610.6334,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.05,1.0144807760434211,256.4646,5153.292,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9.195,0.8796766108393334,108.7596,2588.6304,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.7,0.9260469369243419,212.5876,1286.3256,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
15.7,0.863735223691568,110.1544,1230.3984,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
15.099999999999998,0.8333333333333333,60.2194,1733.7432,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.349999999999998,1.6148105940116726,193.8162,384.8324,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
16.5,0.931517931714864,180.0318,3969.4996,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9.0,0.8745633946800258,176.437,7763.228,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.785,0.9322695625199416,41.2112,809.6128,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.5,0.8751151865398344,178.6002,1253.7014,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.575,0.9296325978263722,195.2768,5715.2272,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18.2,0.9982383664312836,57.7904,1464.76,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
16.75,0.9982383441151241,169.8106,3251.1014,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.47,0.769230769230769,214.3218,4274.436,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.349999999999998,0.955498585160083,231.7958,5375.0034,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.2,0.9251308169031853,38.019,1318.2839999999999,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
13.85,0.9260469309387508,119.4124,2251.7356,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.635,0.876294200914016,37.4506,1176.4686,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6.11,1.011558119923594,130.4968,3523.4136,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.25,0.9294568127691746,86.2198,610.5386,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.85,0.9090909090909092,96.4094,1237.7222,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.2,1.556014408891573,235.1248,474.0496,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.650000000000002,0.8888888888888891,52.6666,717.7324,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20.75,0.9580239938387693,150.5024,2580.6408,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.195,0.9336543455963905,143.2154,2552.6772,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7.605,0.876502763776535,164.021,3914.9040000000005,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
18.0,0.9296326043427872,88.5514,796.9626,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
13.349999999999998,1.6148105891184128,228.9352,916.1408,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18.35,0.8765027699266134,191.3504,3259.7568,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6.59,0.9310779325912563,84.8908,1677.816,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13.8,1.0006230418748634,230.0984,3707.1744,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
21.2,0.9500107615087956,173.5738,2954.1546,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10.5,0.9260469641598146,166.4842,2652.5472,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.97,0.8765027703793806,52.7956,1037.3164,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10.894999999999998,0.8704928760170245,50.9666,717.7324,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10.6,1.0010958868351911,86.1224,426.11199999999997,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13.65,0.8714000227893404,231.1668,6911.004,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.0,0.9316059519298622,211.0244,3811.0392,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15.599999999999998,0.8704928661478025,115.3518,2277.036,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.799999999999999,1.5315371968574627,48.9034,48.6034,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.865,0.8760887558847796,212.8218,5770.4886,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.8,0.883958461925439,40.2138,690.4346,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.7,0.8740008585994037,110.2886,1890.2062,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
18.849999999999998,0.9178236827838395,126.2336,3195.84,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15.15,0.8838420639611617,150.1708,1504.7079999999999,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10.5,0.9090909090909092,238.3248,711.0744,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.6,0.9260469126835952,174.2422,4311.055,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
